Cod unic candidat,Sex,Specializare,Profil,Fileira,Forma de învățământ,Mediu candidat,Unitate (SIIIR),Unitate (SIRUES),Clasa,Subiect ea,Subiect eb,Limba modernă,Subiect ec,Subiect ed,Promoție,NOTE_RECUN_A,NOTE_RECUN_B,NOTE_RECUN_C,NOTE_RECUN_D,NOTE_RECUN_EA,NOTE_RECUN_EB,NOTE_RECUN_EC,NOTE_RECUN_ED,STATUS_A,STATUS_B,STATUS_C,STATUS_D,STATUS_EA,STATUS_EB,STATUS_EC,STATUS_ED,ITA,SCRIS_ITC,SCRIS_PMS,ORAL_PMO,ORAL_IO,NOTA_EA,NOTA_EB,NOTA_EC,NOTA_ED,CONTESTATIE_EA,NOTA_CONTESTATIE_EA,CONTESTATIE_EB,NOTA_CONTESTATIE_EB,CONTESTATIE_EC,NOTA_CONTESTATIE_EC,CONTESTATIE_ED,NOTA_CONTESTATIE_ED,PUNCTAJ DIGITALE,STATUS,Medie
407909,F,Științe ale Naturii,Real,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Mediu,Promovat,Neevaluat,Promovat,Promovat,A2,B1,A2,B1,B1,8.5,,9.8,8.0,Nu,,Nu,,Nu,,Nu,,49,Promovat,8.76
407923,F,Științe ale Naturii,Real,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Fizică TEO,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,A2,B1,B1,B1,8.55,,9.8,9.0,Nu,,Nu,,Nu,,Nu,,60,Promovat,8.81
407924,F,Științe ale Naturii,Real,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,A2,B1,B2,B2,7.9,,7.1,8.65,Nu,,Nu,,Nu,,Nu,,57,Promovat,7.88
446343,M,Matematica-Informatica,Real,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a A,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.3,,9.5,8.8,Nu,,Nu,,Da,9.5,Nu,,71,Promovat,9.2
407438,M,Științe Sociale,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,A2,A2,A2,A2,8.2,,7.75,8.65,Nu,,Nu,,Nu,,Nu,,57,Promovat,8.2
407481,M,Științe Sociale,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,Neevaluat,Calificativ,Incepator,Promovat,Neevaluat,Promovat,Promovat,B2,A2,-,A1,A1,5.85,,6.85,8.4,Nu,,Nu,,Nu,,Nu,,20,Promovat,7.03
407499,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Mediu,Promovat,Neevaluat,Promovat,Promovat,A2,A2,B1,B1,B1,8.9,,9.1,10.0,Da,9,Nu,,Nu,,Nu,,43,Promovat,9.33
407583,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Psihologie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,6.65,,8.8,10.0,Da,7,Nu,,Nu,,Nu,,71,Promovat,8.48
427939,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B1,B2,B2,B2,B2,9.7,,9.3,9.55,Nu,,Nu,,Nu,,Nu,,62,Promovat,9.51
428262,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Certificat,Promovat,Neevaluat,Promovat,Promovat,B2,B1,B2,B2,B2,9.5,,9.55,9.9,Nu,,Nu,,Nu,,Nu,,,Promovat,9.65
428987,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie organică TEO Nivel I/II,2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.2,,9.75,9.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.58
429050,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie organică TEO Nivel I/II,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,B1,B2,B2,B2,8.6,,9.55,9.95,Da,9.2,Nu,,Nu,,Nu,,57,Promovat,9.56
429839,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Experimentat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.6,,9.8,10.0,Nu,,Nu,,Nu,,Nu,,77,Promovat,9.8
430134,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,9.3,,9.35,9.7,Nu,,Nu,,Nu,,Nu,,63,Promovat,9.45
407821,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Experimentat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,8.2,,8.9,8.85,Da,8.2,Nu,,Nu,,Nu,,87,Promovat,8.65
407828,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.85,,9.45,9.7,Da,9.4,Nu,,Nu,,Nu,,,Promovat,9.51
407831,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,B1,B2,B2,B2,6.3,,7.8,8.85,Da,6.1,Nu,,Da,6.35,Nu,,56,Promovat,7.16
407848,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Certificat,Promovat,Neevaluat,Promovat,Promovat,B2,A2,B1,B2,B2,8.0,,9.65,10.0,Da,8,Nu,,Nu,,Nu,,,Promovat,9.21
407849,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Mediu,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.4,,9.8,9.7,Da,9,Nu,,Nu,,Nu,,50,Promovat,9.5
407850,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B1,A2,A2,B1,B1,7.6,,9.85,9.95,Da,8.5,Nu,,Nu,,Nu,,63,Promovat,9.43
407871,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B1,A2,A2,B1,B1,8.1,,9.5,10.0,Nu,,Nu,,Nu,,Nu,,56,Promovat,9.2
407872,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Certificat,Promovat,Neevaluat,Promovat,Promovat,B1,B1,B1,B2,B2,8.8,,9.55,9.1,Nu,,Nu,,Nu,,Nu,,,Promovat,9.15
407874,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba franceză,Istorie,Geografie,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,5.9,,7.35,9.65,Nu,,Nu,,Da,8.35,Nu,,58,Promovat,7.96
407875,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.65,,8.95,9.2,Nu,,Nu,,Nu,,Nu,,56,Promovat,8.93
407877,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Experimentat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,9.6,,10.9,9.0,Nu,,Nu,,Nu,,Nu,,85,Promovat,9.83
407878,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Economie,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.65,,9.4,9.4,Nu,,Nu,,Nu,,Nu,,65,Promovat,9.48
407879,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.35,,8.65,9.7,Da,9,Nu,,Nu,,Nu,,71,Promovat,9.11
407880,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba franceză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B1,B2,B2,B2,B2,8.35,,8.85,9.7,Nu,,Nu,,Nu,,Nu,,61,Promovat,8.96
407885,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Economie,2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,5.2,,9.8,9.3,Nu,,Nu,,Nu,,Nu,,,Promovat,8.1
407886,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Mediu,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.85,,8.05,9.4,Da,9.15,Nu,,Da,7.85,Nu,,52,Promovat,8.76
407888,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.65,,8.1,9.55,Da,9.15,Nu,,Da,8.35,Nu,,64,Promovat,8.93
407933,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2015-2016,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Certificat,Promovat,Neevaluat,Promovat,Promovat,B1,B1,B2,B2,B2,8.0,,8.3,8.9,Nu,,Nu,,Nu,,Nu,,,Promovat,8.4
407934,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Experimentat,Promovat,Neevaluat,Promovat,Promovat,B2,B1,B2,B2,B2,6.35,,9.55,9.8,Nu,,Nu,,Nu,,Nu,,76,Promovat,8.56
407941,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B1,B1,B1,B2,B2,9.15,,8.5,7.9,Nu,,Nu,,Nu,,Nu,,65,Promovat,8.51
407942,F,Științe ale Naturii,Real,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Mediu,Promovat,Neevaluat,Promovat,Promovat,A2,A2,B1,B2,B2,8.5,,8.5,8.65,Nu,,Nu,,Nu,,Nu,,49,Promovat,8.55
407943,F,Științe ale Naturii,Real,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Experimentat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.0,,8.6,8.85,Da,8.8,Nu,,Nu,,Nu,,82,Promovat,8.75
426769,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Mediu,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.1,,9.85,9.35,Da,9.1,Nu,,Nu,,Nu,,45,Promovat,9.43
429923,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Experimentat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,9.4,,9.5,9.7,Nu,,Nu,,Nu,,Nu,,92,Promovat,9.53
430703,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Certificat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,8.45,,9.75,10.0,Da,8.5,Nu,,Nu,,Nu,,,Promovat,9.4
429352,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.7,,9.9,10.0,Nu,,Nu,,Nu,,Nu,,,Promovat,9.53
429527,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.35,,9.95,9.85,Nu,,Nu,,Nu,,Nu,,,Promovat,9.71
407825,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,5.2,,9.1,10.0,Nu,,Nu,,Nu,,Nu,,,Promovat,8.1
407842,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Experimentat,Promovat,Neevaluat,Promovat,Promovat,B2,B1,B2,B2,B2,8.9,,9.55,10.0,Nu,,Nu,,Nu,,Nu,,78,Promovat,9.48
407845,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Experimentat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.8,,9.6,9.5,Da,9.4,Nu,,Nu,,Nu,,77,Promovat,9.5
407851,F,Filologie,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba franceză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Experimentat,Promovat,Neevaluat,Promovat,Promovat,B1,B2,B2,B2,B2,6.7,,8.7,9.5,Da,7.4,Nu,,Da,9.45,Nu,,76,Promovat,8.78
407866,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.8,,10.9,5.0,Nu,,Nu,,Nu,,Nu,,,Promovat,9.28
407869,F,Filologie,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a F,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.15,,9.35,9.7,Nu,,Nu,,Nu,,Nu,,,Promovat,9.4
407905,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a E,Limba română (REAL),,Limba engleză,Matematică ST-NAT,Biologie vegetală și animală,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Avansat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.0,,9.8,10.0,Nu,,Nu,,Nu,,Nu,,63,Promovat,9.6
430361,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Da,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Certificat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.65,,9.5,9.35,Da,8.9,Nu,,Nu,,Nu,,,Promovat,9.16
430582,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Fizică TEO,2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Certificat,Experimentat,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,9.4,,10.9,85.0,Da,9.6,Nu,,Nu,,Nu,,79,Promovat,9.75
424879,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2015-2016,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Certificat,Promovat,Neevaluat,Promovat,Promovat,B2,B2,B2,B2,B2,9.45,,9.35,9.75,Nu,,Nu,,Nu,,Nu,,,Promovat,9.51
407634,M,Științe Sociale,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B1,B1,B2,B2,B2,8.15,,9.5,9.5,Nu,,Nu,,Nu,,Nu,,59,Promovat,9.05
407649,F,Științe Sociale,Uman,Teoretica,Zi,RURAL,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,-,A1,A2,B1,B1,5.8,,8.2,9.3,Nu,,Nu,,Nu,,Nu,,62,Promovat,7.76
407696,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,B1,B2,B2,B2,8.8,,8.8,10.0,Nu,,Nu,,Nu,,Nu,,62,Promovat,9.2
407717,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2015-2016,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,Neevaluat,Calificativ,Avansat,Promovat,Neevaluat,Promovat,Promovat,B2,A2,B1,B2,B2,5.85,,9.25,8.6,Nu,,Nu,,Nu,,Nu,,62,Promovat,7.9
407721,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2161100876,210539881.0,a XII-a G,Limba română (UMAN),,Limba engleză,Istorie,"Logică, argumentare și comunicare",2015-2016,Nu,Nu,Da,Nu,Nu,Nu,Nu,Nu,Avansat,Neevaluat,Certificat,Mediu,Promovat,Neevaluat,Promovat,Promovat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,Neevaluat,8.75,,8.4,9.5,Nu,,Nu,,Da,8.9,Da,9.5,52,Promovat,9.05
